Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
10,0.002363265834893483,0.008178115913796666,0.023873709501899286,0.032051825415695956,7.0293372368581615,7.769986741752793,0.0011255858252307315,0.0029838604875371552,0.035518165359315554,0.06702251171650461,0.7406495060261014,7.769986742884263,0.13844696613111157,34.63812252093174,20.310863875843605,150.4323129660695,47.95542975500729,65.36187747906826,90.49153637610426,3.441509125058944,0.00037515994817777416,0.0,0.007606868076398259,0.007606868076398259,0.001988105886715709,0.024444957339297697,17.022888552039337,0.15887794634904526,0.021956092928465704,0.5261358126196936,0.03367965412889679,21.451164829838717,2.964437665835957,71.03708411859144,4.547313385733883
11,0.002234822597867183,0.008834939572220571,0.025212855068859712,0.034047794641080285,7.769986741752793,8.54805863095247,0.0011384104312351236,0.0030178577485784385,0.03739825946155789,0.06702276820862471,0.7780718901364057,8.548058631889198,0.13420485818074776,35.814873973163316,20.435727772848956,159.00465334533618,48.06530082329738,64.18512602683668,86.1395573574504,3.628261723894747,0.00023635076735199772,0.0,0.007577201290900306,0.007577201290900306,0.001998471830515185,0.02647059335017998,19.869795070108854,0.1555245234524742,0.022206254430939914,0.5666613292335821,0.0336797830194094,19.98845163590331,2.8540106270960233,72.82891676426446,4.328620972736197
12,0.002162402673800935,0.009493103168027978,0.026563096653408808,0.036056199821436784,8.54805863095247,9.364859646933423,0.001148370671557746,0.0030442617480592907,0.03934400575336431,0.06702296741343115,0.8168010167482092,9.36485964770068,0.13022385010030485,36.98893047531629,20.555566026122012,167.89807229971416,48.16840937588186,63.01106952468371,82.055440724423,3.8218602495237715,0.00014890098343175857,0.0,0.007547650205865794,0.007547650205865794,0.0020135016903691763,0.02850854961557099,22.92200020070287,0.15319568450034937,0.022400542558252207,0.6075249065672804,0.03367988312232721,18.755569760459075,2.7424724135912166,74.37856884482294,4.123388981126786
13,0.002123379121509412,0.010150693780511295,0.027920746215528973,0.03807143999604027,9.364859646933423,10.221116507335735,0.001154537060875855,0.003060608476158239,0.04132626543720802,0.06702309074121753,0.8562568845309622,10.221116531464386,0.12653837666692375,38.14168066596862,20.66901954511556,176.97990282010218,48.2638635481986,61.85831933403138,78.27451311872514,4.019481911754968,9.38076195620079e-05,0.0,0.0075182143700629174,0.0075182143700629174,0.0020295715019474038,0.030553225625977353,26.180279913495347,0.15151317654508212,0.02252082642632042,0.6485429364634705,0.03367994509608921,17.69482725129592,2.630148362387394,75.74163176728528,3.9333926190314146
14,0.002102880965590489,0.010805203337343281,0.029280947373844363,0.040086150711187644,10.221116507335735,11.117102162446603,0.0011563339818449823,0.003065372005832137,0.04332223897898622,0.0670231266796369,0.8959856753169463,11.117102182652681,0.12315527881580189,39.26058762903807,20.775481184442757,186.14533539077465,48.351486159264056,60.73941237096193,74.80379265653782,4.218903167677814,5.909880032406498e-05,0.0,0.007488893334019672,0.007488893334019672,0.0020437821652664243,0.032597257377167975,29.64438386773879,0.15023869694155528,0.022555877830574892,0.6895111373892198,0.03367996315559643,16.76797978811545,2.517437326505914,76.95559832977372,3.7589845556049175
15,0.0020911580097800423,0.011453769622424274,0.030638130241885796,0.04209189986431007,11.117102162446603,12.05272152427924,0.0011534487900836305,0.003057723535584299,0.045313437688372066,0.06702306897580168,0.9356193785928517,12.052721541039455,0.12006645996700603,40.33723233341685,20.874782493413925,195.30851024748884,48.43148691140015,59.66276766658315,71.63497305560588,4.418305787409011,3.7232244204160933e-05,0.0,0.007459686650016995,0.007459686650016995,0.002053925765575881,0.03463221321429308,33.31299776572568,0.14922211174803257,0.022499598214210947,0.730217734471914,0.03367993415869431,15.949018923962319,2.4047811245690296,78.04645256173971,3.5997473897289405
16,0.0020818604300575014,0.012093354417435925,0.03198634883102291,0.044079703248458835,12.05272152427924,13.027572137475678,0.0011457712293302777,0.003037370782680806,0.04728441948326001,0.0670229154245866,0.974850626966627,13.027572151245867,0.11725625623643354,41.366041401787754,20.967006232281395,204.39699171152677,48.504271500949436,58.633958598212246,68.7519847354841,4.616156367851634,2.3456313848621388e-05,0.0,0.007430593872081929,0.007430593872081929,0.00205840411620888,0.03664910937637691,37.18374911498426,0.14836883331868134,0.022349836877859717,0.7704520997728064,0.0336798569972797,15.219647935227782,2.292642201749832,79.0328362582242,3.4548736047981934
17,0.0020709147666064273,0.012720879549956075,0.033319540046268706,0.04604041959622478,13.027572137475678,14.040989477884581,0.001133350651330601,0.003004444575638343,0.04922201800113519,0.06702266701302662,1.0134173516166969,14.040989489092375,0.11470563912164868,42.343456817091116,21.05237546569867,213.34842589688677,48.57033276824368,57.656543182908884,66.135306353405,4.81113343628312,1.4777477724631475e-05,0.0,0.00740161455598081,0.00740161455598081,0.0020561372888817956,0.038638805040243966,41.253243347896834,0.14761926818681212,0.02210755649490424,0.8100107947676306,0.03367973216735006,14.566483191877092,2.1814858863069815,79.92864869300162,3.3233822288143227
18,0.002055787446871635,0.01333333310677114,0.03463172723639466,0.047965060343165805,14.040989477884581,15.092083129424486,0.0011163638269570343,0.0029594135234334803,0.05111488434045533,0.06702232727653915,1.051093660578764,15.092083138463344,0.11239456201452556,43.267386829961595,21.131188378184994,222.10858144805883,48.63018992266585,56.732613170038405,63.764372091859705,5.002084779003744,9.309810966517828e-06,0.0,0.007372748259212485,0.007372748259212485,0.0020464776359051173,0.04059231208395332,45.51712231988268,0.14693586923126997,0.021776205223286098,0.848702024678711,0.03367956144549706,13.979331694414618,2.071766393424489,80.74466210854987,3.2042398036110384
19,0.0020349994723875002,0.013927853156765703,0.03591718199142079,0.049845035148186494,15.092083129424486,16.179767678495175,0.0010950888397639916,0.0029030148088839557,0.0529532216835427,0.06702190177679529,1.087684556295772,16.179767685720257,0.11030323338314775,44.136834500568995,21.203780101561875,230.63024151560438,48.68435556709629,55.863165499431005,61.618877816051466,5.1880034620574,5.865180908906232e-06,0.0,0.0073439945410015564,0.0073439945410015564,0.002029134291478594,0.04250104060718494,49.97013980974903,0.14629497854121146,0.0213612074635492,0.8863490226644811,0.0336793476265303,13.450129239623932,1.9639156720489914,81.48952906741998,3.0964260209071073
20,0.002007803369825114,0.014501793259577947,0.03717055208991855,0.051672345349496496,16.179767678495175,17.302790588531433,0.0010698825215413313,0.0028361943716547766,0.05472863359043212,0.06702139765043083,1.1230229157623064,17.30279059425748,0.10841277549373894,44.95163823174737,21.270500399010878,238.87259377820484,48.733318636941995,55.04836176825263,59.67945685679695,5.368014871932162,3.695063972610926e-06,0.0,0.007315352962291651,0.007315352962291651,0.002004108305852503,0.04435699238720484,54.60624987905477,0.14568168842086507,0.020869523708409724,0.9227926093363324,0.03367909429669891,12.972281008351155,1.8583346266129859,82.17041668378975,2.9989676812460755
21,0.001973964715903516,0.01505277230596224,0.03838696023516216,0.0534397325411244,17.302790588531433,18.45975828659171,0.0010411601273809833,0.0027600530280793437,0.056434034181861284,0.06702082320254762,1.1569677025613732,18.459758291092808,0.10670553474491647,45.71228332161868,21.33170062645845,246.80088665520663,48.77753636244448,54.28771667838132,57.927998382472,5.541369725702792,2.3278903027448833e-06,0.0,0.0072868230857387134,0.0072868230857387134,0.001971636825600771,0.046152909455385686,59.41870450715342,0.14508660382248126,0.020309254077097206,0.9578930390323738,0.03367880562942092,12.540246672511147,1.755386432320903,82.79341220258142,2.910954692586535
22,0.001933611028039051,0.015578710344847087,0.03956207654372311,0.0551407868885702,18.45975828659171,19.649161034704925,0.0010093767126450473,0.0026757971026192618,0.0580635870950014,0.0670201875342529,1.1894027516241004,19.649161038215812,0.10516519695154176,46.4197592910037,21.387726117374577,254.38620294987973,48.81743128281565,53.5802407089963,56.34776566872611,5.707439791660925,1.4665708907292765e-06,0.0,0.007258404475704332,0.007258404475704332,0.0019321444571483216,0.04788238241286587,64.40015719415484,0.14450380267904184,0.01968927504761438,0.991531187699327,0.03367848619811704,12.149274287597319,1.655391751930047,83.3637879469688,2.831546013503827
23,0.0018871242233194174,0.01607785167774307,0.040692167054459834,0.0567700187322029,19.649161034704925,20.869396753738908,0.0009750101135478866,0.0025846933104086344,0.059612652866799246,0.06701950020227096,1.2202357217525983,20.869396756457522,0.10377679559092995,47.07544760317242,21.438911744870733,261.6052594659259,48.85339103265957,52.92455239682758,54.92340455827037,5.865714295552231,9.239396611594441e-07,0.0,0.007230096698249085,0.007230096698249085,0.001886200283658258,0.04953992203395381,69.54276942591605,0.14392955091381857,0.019018907469684092,1.0236091225639345,0.03367814080516129,11.79522516412613,1.5586256926135258,83.88617906495531,2.759970078305042
24,0.0018350615882933915,0.016548776422057827,0.04177412039194359,0.058322896814001414,20.869396753738908,22.118793736553087,0.00093854565008837,0.0024880282056452636,0.06107773313938141,0.06701877091300178,1.2493969849050008,22.11879373864391,0.10252666334241482,47.681030478712024,21.48557935754089,268.4401806824872,48.885769597103284,52.318969521287976,53.640893745311544,6.01579584022948,5.820819865304498e-07,0.0,0.007201899321125914,0.007201899321125914,0.001834479506306861,0.0511209974928755,74.83831712583428,0.14336149289634642,0.01830761817449448,1.0540500995060185,0.0336777743281416,11.474454847291556,1.4653163402572575,84.36470651369183,2.695522298759375
25,0.0017780958520361525,0.016990401810468715,0.042805454861124734,0.05979585667159345,22.118793736553087,23.395632074164123,0.0009004627397736236,0.00238707269537549,0.06245640600860775,0.06701800925479548,1.2768383392088862,23.395632075761974,0.10140235555867158,48.23841519696862,21.52803633517573,274.87822160634346,48.91488929389838,51.76158480303138,52.48746626477319,6.15739525236296,3.667116515141834e-07,0.0,0.007173811913773523,0.007173811913773523,0.0017777291403846384,0.052622044757819925,80.27829451565475,0.14279814142963848,0.017564758857049185,1.0827980473368743,0.03367739158532436,11.183729141319057,1.3756446934333206,84.8030650464148,2.6375611188328247
26,0.0017169685606266485,0.017401974604578478,0.04378430848094658,0.06118628308552506,23.395632074164123,24.69816358376796,0.0008612235886774838,0.002283052060168689,0.06374725076305564,0.06701722447177355,1.3025315108178495,24.698163584981973,0.10039256182963521,48.74967046560404,21.566574829266187,280.9114329553031,48.94104306392495,51.25032953439596,51.45151876571026,6.2903251646151706,2.3102834045393553e-07,0.0,0.0071458340473098065,0.0071458340473098065,0.0017167375322861946,0.054040449038215255,85.8540131727049,0.14223855644208322,0.016799345479775758,1.1098166116739938,0.03367699722199676,10.920162411485364,1.2897458019443675,85.20458833100695,2.585503455563331
27,0.0016524532082369606,0.017783056096430744,0.044709414666751865,0.06249247076318261,24.69816358376796,26.02463004201731,0.0008212640543270494,0.0021771217321777483,0.06494976274466008,0.06701642528108655,1.3264664591668067,26.024630042934767,0.09948701462729681,49.21697270818217,21.601471436824124,286.53627329596986,48.96449683730188,50.78302729181783,50.522517789994936,6.414492397141958,1.4554785448597938e-07,0.0,0.007117965294525299,0.007117965294525299,0.0016523076603824746,0.05537450546865731,91.55669448560887,0.1416821425632919,0.016019880040615216,1.1350878409442633,0.03367659561863646,10.681170381970057,1.2077109021420551,85.57229872644092,2.5388199894469805
28,0.0015853259542337223,0.018133501218024088,0.045580066380996855,0.06371356759902094,26.02463004201731,27.373279570173914,0.0007809866828108949,0.0020703488369307136,0.06606426050240934,0.06701561973365622,1.3486495288465965,27.373279570863907,0.09867639990196654,49.64256083280234,21.632987160880432,291.75317942065874,48.985491848953046,50.35743916719766,49.6909080530135,6.529889355325466,9.169514832616701e-08,0.0,0.00709020522987665,0.00709020522987665,0.0015852342590853962,0.056623362369144295,97.37755414843183,0.14112852159683473,0.015234214752282581,1.1586106016765465,0.033676190820932775,10.464432647489364,1.1295903365873947,85.90894646049544,2.4970305554278145
29,0.0015163425603999235,0.018453433263980305,0.04639607156383771,0.06484950482781801,27.373279570173914,28.742381074751997,0.0007407558310673944,0.0019636992628097984,0.06709178810266399,0.06701481511662136,1.369101505094745,28.742381075268657,0.09795227214362387,50.02869843251371,21.66136757024954,296.56610942839114,49.004246838528715,49.97130156748629,48.948025305095165,6.636584738821794,5.7767943445485216e-08,0.0,0.007062553429480131,0.007062553429480131,0.001516284792456478,0.05778695139833788,103.30787776751127,0.14057745217801704,0.01444945689582099,1.1803988095301423,0.0336757864907645,10.267861926591685,1.0553970499667995,86.21704125936637,2.45969976407513
30,0.0014462206287544014,0.01874321565710537,0.04715770253088745,0.06590091818799282,28.742381074751997,30.130236707657254,0.0007008947074903367,0.001858029815874433,0.06803401563008776,0.0670140178941498,1.3878556332906244,30.13023670804262,0.09730697508071277,50.377642572542506,21.68684310422723,300.98207370491673,49.02096010431449,49.622357427457494,48.28601497639829,6.734713881674723,3.639380437065569e-08,0.0,0.007035009471105158,0.007035009471105158,0.0014461842349500307,0.05886590871688766,109.33908706269504,0.14002877915823106,0.013671911093561502,1.2004795571623743,0.03367538587645719,10.08957818085307,0.9851104657870802,86.49887843997297,2.4264329133868476
31,0.0013756264500838812,0.019003422060411532,0.047865641802636714,0.06686906386304825,30.130236707657254,31.535192366716963,0.0006616841065136844,0.0017540848653213865,0.06889314073751554,0.06701323368213027,1.404955659346155,31.535192367003408,0.09673356843367903,50.69161842607197,21.709629486198228,305.01066808942335,49.03581140032377,49.30838157392803,47.697757033355245,6.824469031313213,2.292809675351308e-08,0.0,0.007007572934167848,0.007007572934167848,0.0013756035219871278,0.0598614909288804,115.46279650778179,0.1394824017170502,0.012907054625465979,1.2188912112035735,0.03367499180006547,9.927886391942305,0.9186805675755437,86.75656082775075,2.396872212731418
32,0.0013051658798831918,0.019234805976283395,0.0485209265349607,0.06775573251124409,31.535192366716963,32.955646306708914,0.0006233625777358277,0.0016524967918230152,0.06967179371730839,0.06701246725155471,1.4204539402042238,32.95564630692119,0.09622576072351302,50.97279907975633,21.729928220256312,308.6636216081808,49.048963676563375,49.02720092024367,47.17679704694965,6.9060898391127274,1.4444700954713241e-08,0.0,0.006980243399724593,0.006980243399724593,0.001305151435182237,0.0607754891115195,121.67086056245198,0.13893825327280152,0.012159540728127213,1.2356815395442224,0.03367460665907272,9.781257198162008,0.8560320320121745,86.99201745088362,2.370693318942197
33,0.0012353787022821646,0.01943827078909766,0.0491248933815494,0.06856316417064706,32.955646306708914,34.39005597040068,0.000586127756177241,0.0015537895139604953,0.07037294807398292,0.06701172255512355,1.4344096638486563,34.39005597055757,0.09577784791305059,51.22328987050294,21.74792715067741,311.95436873608213,49.06056466823136,48.77671012949706,46.717283244819235,6.979854287292922,9.100161601469341e-09,0.0,0.006953020450465667,0.006953020450465667,0.001235369602120563,0.06161014372018139,127.95541189468219,0.13839628882617971,0.011433224543266247,1.2509059180394497,0.03367423243976058,9.64830984579743,0.7970682874925583,87.20701969360351,2.347602173106492
34,0.0011667359609278875,0.01961484101598662,0.049679125264062395,0.06929396628004901,34.39005597040068,35.836943178076474,0.000550138584197334,0.0014583843783920805,0.07099983805349028,0.06701100277168395,1.4468872077914958,35.83694317819218,0.0953846575475855,51.445116650966284,21.763801067548957,314.89765357555535,49.07074834248008,48.554883349033716,46.31390920510542,7.046070224097689,5.733101808925685e-09,0.0,0.006925903670708851,0.006925903670708851,0.0011667302278260787,0.06236806260934016,134.30889117839882,0.13785647698667716,0.010731206459263284,1.2646256536060159,0.033673870739539674,9.527797069759083,0.7416753981565166,87.40319541122484,2.3273321208595728
