flight_line_id,basin_id,channel_id,date,time,utc_time,CoordX,CoordY,longitude,latitude,channel_dist,water_surface_elevation_WGS84,water_surface_elevation_NAVD88,water_surface_elevation_uncertainty,water_area
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,727750.00,3243660.00,-90.65521070,29.30139617,nan,-25.39,0.49,0.07,0.178
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,725810.00,3243100.00,-90.67528489,29.29669168,nan,-25.39,0.49,0.07,0.452
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,726600.00,3242890.00,-90.66720030,29.29465951,nan,-25.38,0.49,0.07,0.773
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,728610.00,3242180.00,-90.64666899,29.28789529,nan,-25.37,0.48,0.07,0.217
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,724700.00,3242100.00,-90.68690773,29.28787472,nan,-25.38,0.49,0.07,0.993
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,720240.00,3241880.00,-90.73283334,29.28667901,nan,-25.40,0.48,0.07,0.169
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,723540.00,3242610.00,-90.69873777,29.29268073,nan,-25.38,0.49,0.07,0.139
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,725850.00,3242130.00,-90.67507134,29.28794224,nan,-25.37,0.49,0.07,1.035
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,726880.00,3241850.00,-90.66453312,29.28523227,nan,-25.36,0.49,0.07,1.751
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,717290.00,3241580.00,-90.76324053,29.28448471,nan,-25.43,0.46,0.07,0.503
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,722480.00,3240880.00,-90.70999102,29.27726691,nan,-25.38,0.47,0.07,0.640
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,728020.00,3241140.00,-90.65295285,29.27862190,nan,-25.36,0.47,0.07,0.271
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,721260.00,3240990.00,-90.72251842,29.27847450,nan,-25.38,0.48,0.07,1.521
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,718330.00,3241040.00,-90.75264827,29.27943549,nan,-25.41,0.46,0.07,1.034
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,716260.00,3240490.00,-90.77404969,29.27483030,nan,-25.42,0.45,0.07,0.972
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,724950.00,3241120.00,-90.68453544,29.27898886,nan,-25.36,0.49,0.07,0.704
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,724070.00,3241200.00,-90.69357103,29.27986890,nan,-25.37,0.48,0.07,0.855
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,725900.00,3241240.00,-90.67473906,29.27990419,nan,-25.36,0.49,0.07,1.144
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,713410.00,3240690.00,-90.80332801,29.27711749,nan,-25.47,0.42,0.07,0.113
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,719590.00,3240320.00,-90.73982996,29.27272290,nan,-25.40,0.46,0.07,1.254
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,727130.00,3240830.00,-90.66217102,29.27598442,nan,-25.35,0.48,0.07,0.305
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,711060.00,3240470.00,-90.82754468,29.27553014,nan,-25.50,0.38,0.07,0.159
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,710040.00,3239940.00,-90.83813800,29.27091924,nan,-25.53,0.34,0.07,0.405
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,717060.00,3240150.00,-90.76588723,29.27162507,nan,-25.42,0.44,0.07,1.225
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,714680.00,3240050.00,-90.79038807,29.27113136,nan,-25.45,0.42,0.07,0.468
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,721100.00,3240330.00,-90.72429611,29.27254791,nan,-25.38,0.47,0.07,1.077
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,713090.00,3239480.00,-90.80685300,29.26625812,nan,-25.46,0.41,0.07,0.713
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,718820.00,3239400.00,-90.74793211,29.26456100,nan,-25.40,0.44,0.07,0.297
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,708840.00,3239360.00,-90.85059135,29.26588678,nan,-25.55,0.33,0.07,0.405
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,710770.00,3239080.00,-90.83079248,29.26304397,nan,-25.52,0.35,0.07,0.508
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,714380.00,3238990.00,-90.79367911,29.26162720,nan,-25.44,0.41,0.07,0.490
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,715980.00,3238920.00,-90.77723640,29.26071971,nan,-25.42,0.42,0.07,0.308
20210901151623,TERRE,N/A,2021-09-01,15:18:44,55124,716830.00,3239015.00,-90.76847548,29.26143394,nan,-25.42,0.43,0.07,0.347
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715790.00,3254230.00,-90.77619536,29.39882981,nan,-25.86,0.29,0.07,0.936
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,716860.00,3254130.00,-90.76519525,29.39774451,nan,-25.83,0.31,0.07,1.183
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715050.00,3253190.00,-90.78402022,29.38957233,nan,-25.82,0.31,0.07,0.901
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715950.00,3253230.00,-90.77474391,29.38978301,nan,-25.81,0.31,0.07,1.072
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,717070.00,3253300.00,-90.76319653,29.39021779,nan,-25.80,0.32,0.07,0.542
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,714770.00,3251980.00,-90.78713982,29.37871033,nan,-25.79,0.31,0.07,1.174
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,716020.00,3252030.00,-90.77425873,29.37894646,nan,-25.77,0.33,0.07,1.012
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713970.00,3250790.00,-90.79560876,29.36811433,nan,-25.75,0.33,0.07,0.158
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,716680.00,3250920.00,-90.76768139,29.36882393,nan,-25.74,0.33,0.07,0.466
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715160.00,3251030.00,-90.78330987,29.37007472,nan,-25.75,0.33,0.07,0.905
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,716280.00,3249430.00,-90.77209231,29.35545435,nan,-25.73,0.31,0.07,0.158
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715170.00,3249600.00,-90.78348629,29.35717702,nan,-25.72,0.33,0.07,0.678
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,714670.00,3248400.00,-90.78886747,29.34644129,nan,-25.68,0.35,0.07,0.690
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715770.00,3248530.00,-90.77751899,29.34742358,nan,-25.68,0.35,0.07,0.991
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713730.00,3247310.00,-90.79875485,29.33677314,nan,-25.65,0.36,0.07,0.818
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,715140.00,3247340.00,-90.78423621,29.33680246,nan,-25.64,0.36,0.07,0.912
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,714660.00,3246310.00,-90.78937716,29.32759547,nan,-25.63,0.36,0.07,1.054
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713760.00,3246850.00,-90.79853531,29.33261494,nan,-25.64,0.36,0.07,0.260
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,714750.00,3245260.00,-90.78865528,29.31810688,nan,-25.61,0.35,0.07,0.820
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,714290.00,3244190.00,-90.79359680,29.30853792,nan,-25.59,0.35,0.07,0.363
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711760.00,3242120.00,-90.82002762,29.29029527,nan,-25.60,0.31,0.07,0.151
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711890.00,3241260.00,-90.81885513,29.28251314,nan,-25.60,0.30,0.07,0.260
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713410.00,3240690.00,-90.80332801,29.27711749,nan,-25.59,0.30,0.07,0.235
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713090.00,3239480.00,-90.80685300,29.26625812,nan,-25.59,0.28,0.07,0.483
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,713140.00,3236300.00,-90.80695063,29.23757366,nan,-25.58,0.24,0.07,0.103
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711060.00,3235940.00,-90.82840812,29.23467742,nan,-25.58,0.23,0.07,0.563
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,712050.00,3235730.00,-90.81826823,29.23261767,nan,-25.55,0.26,0.07,0.115
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711010.00,3234730.00,-90.82915255,29.22377214,nan,-25.57,0.23,0.07,0.754
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,712080.00,3234710.00,-90.81815483,29.22341221,nan,-25.54,0.25,0.07,0.630
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709890.00,3233890.00,-90.84082715,29.21638246,nan,-25.55,0.23,0.07,0.197
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711110.00,3232390.00,-90.82856955,29.20265167,nan,-25.49,0.27,0.07,0.788
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,710230.00,3232650.00,-90.83756652,29.20513928,nan,-25.49,0.27,0.07,0.712
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709880.00,3231350.00,-90.84141022,29.19347146,nan,-25.49,0.26,0.07,0.622
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708990.00,3230870.00,-90.85064868,29.18929484,nan,-25.48,0.25,0.07,0.396
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,711280.00,3229960.00,-90.82728428,29.18070733,nan,-25.44,0.27,0.07,0.158
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708830.00,3229530.00,-90.85254511,29.17723348,nan,-25.45,0.26,0.07,0.337
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709830.00,3229590.00,-90.84225666,29.17760741,nan,-25.44,0.27,0.07,0.508
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,710890.00,3228600.00,-90.83155053,29.16850387,nan,-25.40,0.29,0.07,0.218
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709530.00,3228360.00,-90.84557149,29.16656586,nan,-25.41,0.28,0.07,1.456
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708390.00,3228040.00,-90.85734635,29.16386671,nan,-25.41,0.27,0.07,0.472
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,710760.00,3227560.00,-90.83308346,29.15914412,nan,-25.38,0.30,0.07,0.292
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709770.00,3227220.00,-90.84332027,29.15624377,nan,-25.38,0.29,0.07,1.097
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708350.00,3226440.00,-90.85805710,29.14944095,nan,-25.40,0.26,0.07,0.789
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,709610.00,3226070.00,-90.84518079,29.14589569,nan,-25.37,0.27,0.07,0.932
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708630.00,3225030.00,-90.85544426,29.13667918,nan,-25.40,0.23,0.07,0.821
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,707910.00,3224100.00,-90.86301472,29.12840892,nan,-25.40,0.21,0.07,0.144
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,706910.00,3223340.00,-90.87342843,29.12171616,nan,-25.41,0.19,0.07,0.241
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708970.00,3223210.00,-90.85229282,29.12020475,nan,-25.39,0.20,0.07,0.374
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708130.00,3222800.00,-90.86099762,29.11664678,nan,-25.39,0.19,0.07,1.027
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,708740.00,3221190.00,-90.85503331,29.10202559,nan,-25.35,0.20,0.07,0.549
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,707160.00,3221210.00,-90.87125610,29.10246509,nan,-25.37,0.18,0.07,0.791
20210901152735,TERRE,N/A,2021-09-01,15:31:00,55860,707890.00,3220360.00,-90.86391729,29.09467746,nan,-25.34,0.19,0.07,0.381
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,718500.00,3257910.00,-90.74755342,29.43154714,nan,-25.74,0.47,0.07,0.106
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,718390.00,3257130.00,-90.74884178,29.42453323,nan,-25.73,0.46,0.07,0.272
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,719690.00,3257000.00,-90.73547611,29.42313227,nan,-25.73,0.46,0.07,0.211
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,718310.00,3256550.00,-90.74978123,29.41931586,nan,-25.72,0.46,0.07,0.301
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,715790.00,3254230.00,-90.77619536,29.39882981,nan,-25.71,0.43,0.07,0.558
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,716860.00,3254130.00,-90.76519525,29.39774451,nan,-25.71,0.43,0.07,1.300
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,715050.00,3253190.00,-90.78402022,29.38957233,nan,-25.68,0.44,0.07,0.719
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,715950.00,3253230.00,-90.77474391,29.38978301,nan,-25.69,0.43,0.07,1.054
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,717070.00,3253300.00,-90.76319653,29.39021779,nan,-25.70,0.42,0.07,0.957
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,717320.00,3252380.00,-90.76080369,29.38188221,nan,-25.69,0.41,0.07,0.292
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,714770.00,3251980.00,-90.78713982,29.37871033,nan,-25.66,0.44,0.07,1.332
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,716020.00,3252030.00,-90.77425873,29.37894646,nan,-25.67,0.43,0.07,1.013
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,713970.00,3250790.00,-90.79560876,29.36811433,nan,-25.63,0.45,0.07,0.819
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,716680.00,3250920.00,-90.76768139,29.36882393,nan,-25.65,0.42,0.07,0.330
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,715160.00,3251030.00,-90.78330987,29.37007472,nan,-25.64,0.44,0.07,1.042
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,713380.00,3249640.00,-90.80190636,29.35784381,nan,-25.61,0.45,0.07,0.196
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,715170.00,3249600.00,-90.78348629,29.35717702,nan,-25.59,0.46,0.07,0.752
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,714670.00,3248400.00,-90.78886747,29.34644129,nan,-25.55,0.48,0.07,0.424
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,713730.00,3247310.00,-90.79875485,29.33677314,nan,-25.56,0.45,0.07,0.541
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,712780.00,3247660.00,-90.80846570,29.34008738,nan,-25.57,0.44,0.07,0.660
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,713760.00,3246850.00,-90.79853531,29.33261494,nan,-25.56,0.44,0.07,0.185
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,711580.00,3245840.00,-90.82116675,29.32387502,nan,-25.60,0.38,0.07,0.144
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,711070.00,3243560.00,-90.82685157,29.30339607,nan,-25.69,0.25,0.07,0.194
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,709090.00,3242480.00,-90.84742990,29.29398638,nan,-25.63,0.30,0.07,0.494
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,710570.00,3241680.00,-90.83235468,29.28652568,nan,-25.65,0.25,0.07,0.591
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,708460.00,3241440.00,-90.85410803,29.28471263,nan,-25.62,0.28,0.07,0.666
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,710040.00,3239940.00,-90.83813800,29.27091924,nan,-25.62,0.25,0.07,0.476
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,706750.00,3238090.00,-90.87232664,29.25478117,nan,-25.43,0.43,0.07,0.384
20210901143716,TERRE,N/A,2021-09-01,14:41:09,52869,705750.00,3237360.00,-90.88274754,29.24835790,nan,-25.38,0.46,0.07,0.200
