Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
40,0.000732192390138486,0.006865435640623721,0.02115300100887541,0.02801843664949913,13.774903894094667,14.176763849098935,0.001339892078461931,0.0007777135591016586,0.03005032435574569,0.09617019676235385,0.401859959756039,14.176763853850705,0.3140908121195396,23.80779614087379,30.286277014067515,121.70842062033395,74.77810024663489,76.19220385912621,239.31271187290469,2.8750629039637614,1.5033133414183903e-08,0.0,0.007540138668414336,0.007540138668414336,0.0007321773570050718,0.020478297981084793,50.78039671879605,0.08870769060644412,0.015290533130683213,0.24953500397752781,0.048326732041383845,22.074279472952906,3.8049406912711046,62.09501542005216,12.02576441572383
41,0.0007307496813350363,0.006985030781916338,0.02140492113535451,0.028389951917270846,14.176763849098935,14.582927369970003,0.001335496351660921,0.0007751621473945483,0.030416133059716976,0.09617006489054981,0.40616352530022765,14.582927374399162,0.31166313581874916,24.028001118784587,30.365413034125314,123.33323205137819,74.88642176136817,75.97199888121541,236.77671405738099,2.9120701598605883,1.0372862055786892e-08,0.0,0.00751073212760752,0.00751073212760752,0.0007307393084729806,0.020879219789663325,52.941392628609684,0.08836167647611265,0.015240370130718743,0.25423481291925065,0.048326665774145634,21.755197345895976,3.75227443662091,62.59420087791624,11.898327339566883
42,0.000729014302865594,0.007102684483242087,0.021654761666306283,0.02875744614954837,14.582927369970003,14.99333782320014,0.0013305856953840587,0.0007723118551717693,0.0307771285769365,0.09616991757086152,0.4104104573551691,14.993337827325172,0.3093172795008436,24.244068303175993,30.442097698226988,124.93755239180089,74.99109251571032,75.755931696824,234.3261869851333,2.9486460452413965,7.157274818492955e-09,0.0,0.007481440272309851,0.007481440272309851,0.0007290071455907755,0.02127600587723852,55.141893930892614,0.08801702858334905,0.015184330876735727,0.25888250615093283,0.04832659174415152,21.446097926101118,3.699791417253097,63.07892538101093,11.77518527563485
43,0.0007269903069770729,0.00721834318616769,0.02190240219353155,0.02912074537969924,14.99333782320014,15.407936703854855,0.0013251712732842186,0.000769169162152359,0.031133151821762003,0.09616975513819852,0.41459888449336835,15.407936707693509,0.3070507705671277,24.455962998200853,30.516394590353883,126.520631559202,75.09222283558735,75.54403700179915,231.9585477315404,2.9847735686676313,4.938519624760139e-09,0.0,0.007452262655247842,0.007452262655247842,0.0007269853684574482,0.021668482724451398,57.3814407401835,0.0876737363972643,0.015122542765714021,0.26347609521069226,0.04832651011969775,21.146640687275337,3.647511686914804,63.54963919708922,11.656208428720639
44,0.0007246823688383645,0.007331955535976552,0.022147725564702292,0.029479681100678844,15.407936703854855,15.826663714680846,0.0013192649096521614,0.0007657409315094041,0.0314840504318798,0.09616957794728956,0.41872701439527293,15.826663718250128,0.30486121981770664,24.663654947874086,30.58836536468402,128.08174904385916,75.1899193257191,75.33634505212592,229.67130049198758,3.020436346951721,3.407578541084496e-09,0.0,0.0074231988308923755,0.0074231988308923755,0.0007246789612598235,0.02205648226978647,59.65955686328813,0.08733179104083431,0.015055140733677606,0.26801366154172107,0.04832642107903998,20.856497918329726,3.5954548467383445,64.00677585342503,11.541271381506915
45,0.0007220957046361986,0.007443472453511758,0.022390618035549,0.029834090489060758,15.826663714680846,16.249456846363824,0.0013128790437184875,0.0007620343833455216,0.03182967886610389,0.09616938637131155,0.42279313499916177,16.24945684968001,0.30274631880593095,24.867118214547514,30.658069808077688,129.62021447180337,75.28428498766174,75.13288178545248,227.4620338182692,3.0556186193696955,2.351229193348302e-09,0.0,0.007394248355451895,0.007394248355451895,0.0007220933534070053,0.02243984213360886,61.975750411989715,0.08699118478448338,0.01498226673419921,0.2724933586707749,0.048326324809704294,20.575354134985147,3.543640020131574,64.45075288919135,11.430252955691937
46,0.0007192360073691785,0.00755284719960486,0.02263096941004893,0.030183816609653788,16.249456846363824,16.67625245891329,0.0013060266837149647,0.000758057068028677,0.03216989850022648,0.09616918080051144,0.4267956156281062,16.67625246199193,0.30070383715602206,25.066331062608388,30.725565903887922,131.13536815471764,75.3754193394953,74.93366893739162,225.32841781652678,3.0903052617022966,1.6223481434103284e-09,0.0,0.007365410786865633,0.007365410786865633,0.000719234385021035,0.022818405822788157,64.32951443277064,0.08665191069663265,0.014904069214159007,0.27691341420951987,0.0483262215077947,20.302905541592512,3.4920858294724986,64.88197255775277,11.323036071182223
47,0.0007161093948130496,0.007660035432136336,0.02286867316860207,0.030528708600738405,16.67625245891329,17.106985364086338,0.0012987213606601405,0.0007538168393679654,0.032504577715391794,0.0961689616408198,0.4307329080289645,17.106985366942254,0.2987316198918307,25.261275844296314,30.790909895611808,132.62658160194704,75.46341853501012,74.7387241557037,223.2682013568206,3.1244817995551455,1.1194202189531266e-09,0.0,0.007336685684796857,0.007336685684796857,0.0007161082753928306,0.023192022915941548,66.72032755190408,0.08631396240255383,0.014820702586356897,0.2812721316627574,0.04832611137729638,20.038859533051898,3.440810374618575,65.30082248645913,11.219507605870389
48,0.0007127223658377142,0.0077649952557680415,0.023103626584172747,0.03086862183994079,17.106985364086338,17.541588908718253,0.001290977081916526,0.0007493218276568092,0.03283359197523753,0.09616872931245748,0.4346035472792289,17.541588911365565,0.2968275848075686,25.451938885668245,30.85415634943643,134.09325797772968,75.54837548102743,74.54806111433176,221.27920932654118,3.1581344205778503,7.723999510776574e-10,0.0,0.007308072610626149,0.007308072610626149,0.0007127215934377632,0.02356054922931464,69.14765463417932,0.08597733391795412,0.014732326699518003,0.2855678920323812,0.04832599462937562,19.782934229645036,3.3898312132396415,65.70767629950024,11.119558257615095
49,0.0007090817624484975,0.007867687264394373,0.0233357308263869,0.03120341809078127,17.541588908718253,17.97999505879854,0.0012828082846223856,0.0007445804126433713,0.033156823889313486,0.09616848424853866,0.4384061525324246,17.97999506125068,0.29498971989971495,25.638310371524902,30.91535821508291,135.53483249236237,75.63037995198087,74.36168962847509,219.35933994773407,3.191249985322977,5.329559662435836e-10,0.0,0.007279571127444707,0.007279571127444707,0.0007090812294925313,0.023923846963336565,71.61094745346223,0.08564201953412556,0.014639106306867223,0.2897991552097541,0.04832587148167772,19.53485803961008,3.339165342982843,66.10289420797316,11.023082409433915
50,0.0007051947357560411,0.007968074576373317,0.02356489105360064,0.03153296562997396,17.97999505879854,18.422134484112238,0.0012742297891351272,0.0007396011965077019,0.03347416326119107,0.09616822689367405,0.4421394275834024,18.422134486381943,0.2932160808717068,25.820384228649516,30.974566884606034,136.95077272003527,75.7095187012624,74.17961577135048,217.50656217044443,3.2238160365729995,3.677396167080727e-10,0.0,0.0072511808000476725,0.0072511808000476725,0.0007051943680164243,0.024281784829926285,74.10964537325651,0.08530801373867399,0.014541210534836155,0.29396446115226715,0.04832574215762515,19.29436924567918,3.2888291854707288,66.4868235703353,10.929977998514797
51,0.0007010687146589019,0.008066122862617774,0.02379101649298991,0.03185713935560769,18.422134484112238,18.867936643255444,0.001265256752644634,0.000734392976937525,0.03378550712033188,0.09616795770257933,0.4458021612425639,18.867936645354803,0.2915047887177075,25.998158007077155,31.031832248951975,138.34057883899507,75.78587556902602,74.00184199292285,215.7189131486815,3.2558208070266588,2.5374033552857016e-10,0.0,0.007222901194927487,0.007222901194927487,0.0007010684609185664,0.0246342381606802,76.64317603541639,0.0849753111607979,0.014438812353709352,0.2980624308423384,0.048325606885718256,19.061215612761973,3.238838572129106,66.85979942572793,10.840146389381
52,0.0006967113764265246,0.008161800367649621,0.024014020508750386,0.03217582087640001,18.867936643255444,19.31732986882865,0.0012559046231257903,0.0007289647204009025,0.03409075973725855,0.09616767713869377,0.4493932275136475,19.31732987076909,0.28985402738851246,26.17163275936119,31.08720275220229,139.70378379183282,75.85953158633968,73.82836724063881,213.9944958021728,3.287253225282653,1.750808315147134e-10,0.0,0.00719473188026727,0.00719473188026727,0.0006967112013456931,0.024981088996132737,79.21095605516423,0.08464390653350708,0.014332088052141369,0.30209176702915796,0.04832546589884109,18.83515401462888,3.1892087318352216,67.22214500217046,10.753492251365428
53,0.0006921306186505637,0.008255077923742466,0.024233820658538647,0.032488898582281114,19.31732986882865,19.770241452610126,0.0012461890938023634,0.0007233255357157058,0.03438983262191997,0.09616738567281406,0.45291158557380984,19.77024145440246,0.28826204154024204,26.340812917968755,31.140725443484897,141.03995336527382,75.93056507563253,73.65918708203125,212.33147646460952,3.3181029200931675,1.2080577374515224e-10,0.0,0.007166672425934228,0.007166672425934228,0.00069213049784479,0.025322226156346887,81.8123917205834,0.08431379466752942,0.014221216717509321,0.3060512547551962,0.048325319433574904,18.615950077918466,3.13995428036842,67.5741722012805,10.669923440432603
54,0.0006873345322264436,0.0083459289583026,0.024450338738328102,0.0327962676966307,19.770241452610126,20.226597730513475,0.0012361260582936257,0.0007174846480153692,0.03468264450540196,0.0961670837817488,0.45635627955778035,20.226597732167907,0.2867271343651653,26.505706171044253,31.192446026593935,142.34868619003294,75.99905174748595,73.49429382895575,210.72808261767932,3.3483602228857143,8.335598388415505e-11,0.0,0.007138722403473084,0.007138722403473084,0.0006873344488704597,0.025657545293157617,84.4468796947862,0.08398497043328314,0.01410637972405667,0.3099397616709185,0.048325167729522014,18.403377842125124,3.0910892116409734,67.91618206092336,10.589350885310532
55,0.0006823313751607032,0.008434329494660943,0.02466350081589523,0.03309783031055617,20.226597730513475,20.68632416713747,0.001225731566608777,0.0007114513732067324,0.03496912130532739,0.09616677194699826,0.45972643815014097,20.686324168663617,0.2852476655029747,26.666323336846776,31.242408907377346,143.62961366218852,76.06506479383037,73.33367666315323,209.18260070914437,3.3780161685716874,5.751562888006699e-11,0.0,0.007110881386099539,0.007110881386099539,0.0006823313176450743,0.025986948924456632,87.11380771899637,0.08365742874841373,0.013987760230711924,0.313756238142373,0.04832501102864234,18.197219434461203,3.0426268906779064,68.24846519701443,10.51168847784647
56,0.0006771295470908376,0.008520258146470823,0.024873237253192133,0.03339349539966296,20.68632416713747,21.149345439722058,0.001215021782146712,0.000705235093011416,0.035249196075436105,0.0961664506534644,0.4630212739915005,21.149345441128972,0.28382204903032754,26.822678237205842,31.29065723897499,144.88239978821582,76.12867497764937,73.17732176279415,207.69337405267817,3.4070624946753796,3.9685783927246224e-11,0.0,0.00708314894869375,0.00708314894869375,0.0006771295074050537,0.026310346450969208,89.8125553148338,0.08333116456917099,0.013865542690380123,0.31749971715734426,0.04832484957460522,17.997264758660023,2.9945800483099716,68.57130222555875,10.436852967471275
57,0.0006717375644659886,0.008603696105927145,0.02507948271789959,0.03368317882382674,21.149345439722058,21.615585521331493,0.0012040129398481105,0.0006988452306760388,0.03552280893994539,0.09616612038819544,0.4662400829056337,21.615585522627693,0.2824487515261403,26.974787570358398,31.33723296499912,146.10674095634397,76.18995071930577,73.0252124296416,206.25880080683453,3.4354916388292724,2.7383190909799897e-11,0.0,0.007055524667793845,0.007055524667793845,0.0006717375370827978,0.026627654156032892,92.54249448414537,0.08300617288443571,0.013739912372384318,0.32116931403665516,0.04832468361215851,17.80331119691312,2.9469607775368503,68.88496416591008,10.364763859639961
58,0.0006661640363775835,0.008684627126041549,0.02528217618449048,0.03396680331053203,21.615585521331493,22.08496776309367,0.0011927213056356428,0.0006922912274300962,0.035789907013376185,0.09616578163916906,0.4693822429556487,22.084967764287143,0.28112629020994573,27.122670783534915,31.382176860752473,147.3023656373089,76.24895817960852,72.87732921646509,204.87733203033721,3.463296734690961,1.889440172776193e-11,0.0,0.007028008121589449,0.007028008121589449,0.0006661640174831817,0.02693879518894258,95.30299040478795,0.08268244871157471,0.013611054899606744,0.32476422595795007,0.048324513386517116,17.615163324230668,2.899780531512956,69.18971282614895,10.295343318107422
59,0.0006604176410552605,0.008763037497225219,0.025481260925165908,0.03424429842239113,22.08496776309367,22.55741497533342,0.0011811631372651591,0.0006855825197628163,0.03605044430659359,0.09616543489411795,0.47244721333799156,22.55741497643166,0.279853231150554,27.266349945657346,31.425528572579623,148.4690340178862,76.3057613397394,72.73365005434266,203.54746981081462,3.490471606344639,1.3037137192155731e-11,0.0,0.00700059888991525,0.00700059888991525,0.0006604176280181232,0.02724369953247588,98.09340212083735,0.08235998709355749,0.013479155801731814,0.32828373129992944,0.04832433914277284,17.432632634587407,2.853050123102059,69.48580117141539,10.228516070895166
60,0.0006545071030593465,0.008838916018446167,0.02567668449105577,0.034515600509501934,22.55741497533342,23.032849507447047,0.0011693546466981757,0.0006787285175830222,0.03630438161985851,0.09616508063940093,0.47543453312366246,23.032849508457083,0.27862818754228585,27.405849620500653,31.467326655449142,149.60653757083298,76.3604220781654,72.59415037949935,202.26776546412046,3.517010761256128,8.995624662587454e-12,0.0,0.006973296554244581,0.006973296554244581,0.0006545070940637218,0.027542303955257353,100.91308322576947,0.0820387830969436,0.01334440008584977,0.33172718881554203,0.0483241611253271,17.25553727827444,2.8067797259436427,69.77347367597685,10.164209319805085
61,0.0006484411712100256,0.008912253963240859,0.025868398684101353,0.03478065264734221,23.032849507447047,23.51119332637508,0.0011573119640921128,0.000671738583317985,0.036551686423721585,0.09616471935892276,0.4783438198564256,23.511193327303474,0.27744981804610475,27.541196740653103,31.507608608862295,150.7146985650443,76.41300024466177,72.4588032593469,201.03681780144296,3.5429093818552233,6.206981017185343e-12,0.0,0.006946100697683027,0.006946100697683027,0.0006484411650030446,0.027834551949659184,103.76138253723568,0.08171883181047068,0.013206971825521758,0.335094036643085,0.048323979577348124,17.08370180992377,2.7609788769688333,70.05296665976852,10.102352653338873
62,0.0006422285972971333,0.008983045040871029,0.02605635952006009,0.03503940456093112,23.51119332637508,23.992368093540257,0.0011450511034912694,0.0006646220119994375,0.03679233272861478,0.09616435153310474,0.48117476801807446,23.992368094393154,0.2763168251929724,27.672420482591647,31.546410911172455,151.7933695198628,76.46355373154705,72.32757951740835,199.85327146142535,3.5681633158228245,4.282816901857887e-12,0.0,0.006919010904962063,0.006919010904962063,0.0006422285930143164,0.028120393655969054,106.63764476213402,0.08140012834405741,0.013067053769253309,0.33838379116451023,0.04832379474025364,16.91695694671167,2.715656480300411,70.32450861010223,10.042877962885711
63,0.0006358781156148589,0.009051285352925395,0.02624052718309161,0.03529181253601701,23.992368093540257,24.476295240128135,0.0011325879302883039,0.0006573880123772403,0.03702630094401152,0.09616397763790864,0.48392714737100295,24.47629524091126,0.2752279538469662,27.799552143167926,31.58376905240963,152.84243260757128,76.51213854226152,72.20044785683207,198.71581530470468,3.5927690651631865,2.955143662281942e-12,0.0,0.0068920267624327115,0.0068920267624327115,0.0006358781126597153,0.028399785773584298,109.54121115075841,0.08108266782809241,0.012924826969172406,0.34159604572051777,0.04832360685322042,16.755139336279136,2.6708208124690267,70.58832048920641,9.985719362045442
64,0.0006293984233636524,0.009116973345672817,0.026420865972399767,0.035537839318072584,24.476295240128135,24.962896040597844,0.0011199381305122434,0.0006500456890932214,0.037253577728033116,0.09616359814391535,0.486600801188405,24.96289604131654,0.27418198972568286,27.922625017777676,31.619717565687274,153.86179900814528,76.55880885738414,72.07737498222232,197.62318086829873,3.616723774143624,2.03904912697454e-12,0.0,0.006865147858059224,0.006865147858059224,0.0006293984213246032,0.02867269146001336,112.4714201388922,0.08076644541292086,0.012780470430551482,0.34473046919221134,0.04832341615272128,16.598091333937038,2.626479528874237,70.84461602822897,9.930813108959747
65,0.0006227981619579544,0.00918010975847829,0.026597344241417492,0.03577745399989578,24.962896040597844,25.45209168432105,0.0011071171819865323,0.0006426040259404429,0.03747415582838067,0.09616321351545959,0.48919564438245106,25.452091684980296,0.2731777579756269,28.041674280464253,31.654290057273403,154.85140822036902,76.60361709820025,71.95832571953575,196.57414087742666,3.6400252161853732,1.4069438976124327e-12,0.0,0.006838373781412793,0.006838373781412793,0.0006227981605510105,0.028939080218482984,115.42760797679558,0.08045145626846749,0.012634160782669837,0.34778680445922344,0.048323222872090246,16.445660788747922,2.5826396714179456,71.09360200830514,9.878097531528994
66,0.000616085899273717,0.009240697568595987,0.026769934330030356,0.03601063189862634,25.45209168432105,25.943803321283067,0.0010941402744923609,0.000635071839523601,0.03768803386415765,0.09616282420823477,0.49171166093629126,25.943803345257344,0.2722141220273692,28.15673683897813,31.687519227561545,155.81122710335,76.64661397778116,71.84326316102187,195.56750804958807,3.6626717797900064,9.707912893525785e-13,0.0,0.006811704123665283,0.006811704123665283,0.0006160858983029257,0.02919892777496106,118.40910934412199,0.08013769558395381,0.012486071367736351,0.3507648667442822,0.04832302724031898,16.29770085813297,2.5393075575960586,71.33547861695497,9.827512967316014
67,0.000609270103960709,0.009298741924979191,0.026938612477138385,0.036237354402117575,25.943803321283067,26.43795220291301,0.001081022500887713,0.0006274578901902553,0.03789521633193937,0.09616243067502663,0.49414890397834227,26.43795222526141,0.2712899814765988,28.267851314718534,31.71943692619702,156.74124991890403,76.6878485955324,71.73214868528146,194.60213288106635,3.6846624506078287,6.698459896532791e-13,0.0,0.006785138477582988,0.006785138477582988,0.000609270103290863,0.029452215924534585,121.41525794690453,0.0798251585676804,0.012336374421895079,0.35366454150382876,0.048322829484938004,16.15406973991366,2.4964892813838477,71.5704393263876,9.779001652314887
68,0.0006023591598880633,0.009354250110544481,0.027103358781259357,0.03645760889180384,26.43795220291301,26.934459673082905,0.001067778502711061,0.0006197706763285812,0.03809571319932164,0.09616203335508132,0.49650749099516384,26.934459693908174,0.27040427181734233,28.37505781007934,31.7500741438954,157.64149652095932,76.72736844909497,71.62494218992066,193.67690336824737,3.7059968051691907,4.621937328607626e-13,0.0,0.006758676437520415,0.006758676437520415,0.0006023591594258695,0.029698932454283428,124.44538710827547,0.07951384044685421,0.01218523703093799,0.35648578369069756,0.04832262982667403,16.014630572336863,2.4541899673084044,71.7986717534076,9.732507706947105
69,0.0005953613164580522,0.009407231453421691,0.027264157072833736,0.03667138852625543,26.934459673082905,27.43324725672195,0.001054422674764441,0.0006120185531135246,0.03828953983723499,0.09616163268024293,0.4987876030382398,27.433247276121143,0.2695559626953491,28.478397860202787,31.779461055799082,158.5120120586906,76.76521951228132,71.52160213979721,192.79074318306775,3.7266749842713476,3.189136756739262e-13,0.0,0.006732317599414085,0.006732317599414085,0.0005953613161391386,0.02993907092684134,127.49883033257352,0.07920373646744704,0.012032823464958913,0.35922861462329975,0.04832242848253414,15.879251205322126,2.412414300528718,72.02035744977393,9.687977044375234
70,0.0005882846887589782,0.009457697268857776,0.0274209948380885,0.036878692106946276,27.43324725672195,27.93423672092453,0.0010409690881671059,0.0006042096878448333,0.03847671681122734,0.096161229072645,0.5009894822673203,27.93423673898927,0.26874405681042063,28.577914315785986,31.807627043014513,159.35286604431903,76.80144628404922,71.42208568421401,191.94261052637142,3.746697679570525,2.200504362150091e-13,0.0,0.00670606156077637,0.00670606156077637,0.0005882846885389278,0.030172630546169907,130.5749218560444,0.07889484189407553,0.011879294300259913,0.3618931204083392,0.04832222566464573,15.747804033135061,2.3711664058291153,72.23567224815282,9.645357312883013
71,0.0005811372447186967,0.009505660790588434,0.027573863123993233,0.037079523914581664,27.93423672092453,28.437350133783045,0.0010274314729805574,0.0005963520498621049,0.0386572696880915,0.09616082294418941,0.5031134296751888,28.43735015059972,0.26796758877877663,28.673651238732468,31.83460071606159,160.16415148597963,76.83609183926723,71.32634876126752,191.13149693950942,3.766066115930036,1.518348009883563e-13,0.0,0.006679907920689342,0.006679907920689342,0.0005811372445668619,0.03039961599389232,133.67299717989033,0.0785871520098962,0.011724806221072241,0.36447944986422565,0.048322021579994684,15.620165826348991,2.330449860708708,72.44478647678605,9.60459783615625
72,0.0005739267933159112,0.009551137100436546,0.027722756439250366,0.03727389353968691,28.437350133783045,28.942509920911622,0.0010138232026918057,0.0005884534015384048,0.03883122883961387,0.09616041469608075,0.5051598027785897,28.942509936561635,0.267225624036561,28.765653800893293,31.86040993742563,160.94598400434936,76.86919787763384,71.23434619910671,190.3564261589272,3.7847820333002815,1.0476601268196584e-13,0.0,0.0066538562797986535,0.0066538562797986535,0.0005739267932111452,0.030620037259888256,136.79239358520024,0.07828066211651082,0.01156951184248296,0.3669878123894047,0.04832181643019133,15.496217570347937,2.290267709118148,72.64786516480895,9.565649555724976
73,0.0005666609738341161,0.009594143056426387,0.027867672651798805,0.037461815708225196,28.942509920911622,29.44963891963536,0.0010001572805157048,0.0005805212903297306,0.03899862924415955,0.09616000471841546,0.5071290132837293,29.449638934195352,0.26651725778299323,28.85396818597482,31.885081843265446,161.69850093646198,76.90080477083737,71.14603181402518,189.61645301215586,3.802847668205931,7.228854875055643e-14,0.0,0.006627906240307439,0.006627906240307439,0.0005666609737618275,0.030833909467917756,139.93245062936822,0.07797536753387914,0.011413559554120396,0.3694184757844657,0.04832161041126405,15.37584431010524,2.250622475771214,72.8450682386383,9.528464975485244
74,0.000559347246141162,0.009634697219693773,0.028008612883298575,0.03764331010299235,29.44963891963536,29.958660430827713,0.0009864463274704726,0.0005725630418536864,0.03915951028677987,0.0961595933898241,0.5090215247344191,29.958660444369777,0.26584161396162304,28.9386414946749,31.90864286431698,162.42186043000646,76.93095160801171,71.0613585053251,188.91066235361134,3.8202657349133515,4.9879098637883937e-14,0.0,0.00660205740597024,0.00660205740597024,0.000559347246091283,0.031041252697022112,143.09251062367957,0.07767126360023668,0.011257093384074802,0.37177176403662815,0.04832140371347945,15.258935000982818,2.21151618096075,73.03655070983477,9.49299810822166
75,0.0005519928819749709,0.009672819780462532,0.028145581401050796,0.03781840118151333,29.958660430827713,30.469498268386374,0.0009727025721741652,0.0005645857539670507,0.03931391555849724,0.09615918107716522,0.5108378501505678,30.469498280978282,0.26519784427824183,29.01972165309469,31.93111874603425,163.1162405312667,76.95967623955329,70.98027834690531,188.23816803868857,3.83703940634883,3.441657806013992e-14,0.0,0.006576309382086956,0.006576309382086956,0.0005519928819405543,0.031242091799426372,146.27191909181624,0.07736834567201614,0.011100252882458118,0.374048055074905,0.04832119652118855,15.145382365306736,2.1729503558098435,73.22246285482869,9.459204424054722
76,0.0005446049572131746,0.009708532483347253,0.02827858550779253,0.03798711799113978,30.469498268386374,30.98207680634529,0.0009589378423047512,0.0005565962918089467,0.03946189265538856,0.09615876813526913,0.5125785496643281,30.982076818050704,0.26458512725409816,29.09725732445842,31.952534568010698,163.7818382697028,76.9870153193707,70.90274267554159,187.59811193472746,3.8531722948352956,2.3747438861496545e-14,0.0,0.006550661775496816,0.006550661775496816,0.0005446049571894272,0.03143645621564296,149.47002520909948,0.07706660912377133,0.010943173023948337,0.37624777850391045,0.04832098901269806,15.035082754485117,2.134926057891943,73.40295038688284,9.427040800740098
77,0.000537190345101685,0.009741858552231005,0.028407635429789982,0.038149493982020985,30.98207680634529,31.49632102362743,0.0009451635576615882,0.0005486012837735157,0.039603492978054405,0.09615835490672985,0.5142442281608057,31.496321034506096,0.26400266731303235,29.171297824160686,31.97291476271217,164.41886874202143,77.01300434561277,70.82870217583931,186.98966296741958,3.868668432712267,1.6385732814432616e-14,0.0,0.0065251141945723784,0.0065251141945723784,0.0005371903450852992,0.03162437978744861,152.6861822223529,0.07676604934810309,0.010785984128608712,0.3783714133239283,0.04832078136016575,14.927936016444335,2.0974438871554826,73.5781546206505,9.396465475749723
78,0.0005297557104144822,0.009772822614955065,0.028532744203636416,0.03830556681859148,31.49632102362743,32.01215654644928,0.0009313907247621519,0.0005406071183736959,0.03973877153202525,0.09615794172174286,0.515835532929816,32.012156556557244,0.2634496939012901,29.241893038147765,31.99228313356033,165.0275641984157,77.03767769994295,70.75810696185223,186.41201620134714,3.8835322529005962,1.1306155641958504e-14,0.0,0.006499666249213546,0.006499666249213546,0.000529755710403176,0.03180590056937793,155.919747850331,0.07646666175558649,0.01062881180022691,0.3804194856444836,0.04832057372951903,14.823845368169017,2.0605040020911187,73.74821262967222,9.367438000067644
79,0.0005223075045143645,0.00980145062804548,0.028653927562142925,0.038455378190188405,32.01215654644928,32.529509688394235,0.0009176299329048199,0.0005326199419559446,0.03986778672962045,0.09615752889798714,0.5173531513347538,32.529509697784036,0.262925460638767,29.309093344628064,32.010662872397,165.60817313348952,77.06106868540952,70.69090665537193,185.8643919533574,3.8977685694702773,7.801247392951368e-15,0.0,0.006474317550841613,0.006474317550841613,0.0005223075045065632,0.03198106063934679,159.17008466471634,0.07616844177469899,0.010471776881384415,0.3823925663982747,0.048320366280395544,14.722717273140592,2.0241061360827866,73.91325739714055,9.339919193636034
80,0.0005148519612821355,0.00982776980168877,0.028771203819691626,0.03859897362138039,32.529509688394235,33.0483074881776,0.0009038913516257446,0.0005246456572241309,0.0399906001937395,0.09615711674054876,0.5187978085042166,33.04830749689845,0.2624292445005219,29.372949539095817,32.02807657636106,166.16095938421378,77.08320956296869,70.62705046090419,185.34603493755324,3.911382558266253,5.382860701136445e-15,0.0,0.006449067712393331,0.006449067712393331,0.0005148519612767526,0.03214990590898706,162.43656045174274,0.07587138485174957,0.010314995424434967,0.3842912690619271,0.04832015916610491,14.624461323477798,1.9882496138861638,74.0734179602464,9.313871102389626
81,0.0005073950938796714,0.009851808525156396,0.028884593757401208,0.038736402282557605,33.0483074881776,33.568477745131226,0.0008901847294758596,0.0005166899225296732,0.040107276564028856,0.09615670554188427,0.5201702650515967,33.568477753229196,0.2619603450274052,29.433512762642515,32.044546264204186,166.6862012370925,77.10413158670367,70.56648723735748,184.8562134407015,3.9243797376437275,3.714173883784147e-15,0.0,0.0064239163483149975,0.0064239163483149975,0.0005073950938759572,0.03231248593424261,165.7185485545546,0.07557548645080836,0.010158578677548043,0.38611624738963013,0.04831995253361018,14.52899012659093,1.952933368180973,74.22881954840894,9.289256956819175
82,0.0004999426923105785,0.00987359629286461,0.0289941205084351,0.03886771680129971,33.568477745131226,34.08994905244047,0.0008765193940428273,0.0005087581518842783,0.040217883305831835,0.09615629558182127,0.5214713148274323,34.089949059958656,0.261518083564737,29.490834433521222,32.06009339207358,167.18419054654808,77.12386503779426,70.50916556647877,184.39421852694272,3.936765949361029,2.5627799798110617e-15,0.0,0.006398863074556569,0.006398863074556569,0.0004999426923080158,0.032468853726743144,169.0154281964597,0.07528074205363684,0.010002633084959323,0.3878681931653077,0.04831974652352828,14.436219196169803,1.9181559561467807,74.37958371567626,9.266041132007134
83,0.0004925003217407398,0.009893163631243455,0.029099809443762444,0.0389929730750059,34.08994905244047,34.61265082817064,0.0008629042531418476,0.0005008555156511226,0.04032249052229423,0.09615588712759425,0.5227017827089034,34.61265083514937,0.2611018025279918,29.544966181921183,32.0747388687867,167.65523186637256,77.14243925728181,70.45503381807882,183.95936327070999,3.9485473396746635,1.7683181860696325e-15,0.0,0.006373907508565798,0.006373907508565798,0.0004925003217389715,0.0326190655664401,172.32658478527762,0.07498714715961842,0.009847260300559907,0.38954783397857723,0.04831954127014786,14.346066847332589,1.8839155760147694,74.5258284675718,9.244189109080843
