Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
19,0.0005026626160839181,0.0038852463739635383,0.010464236045573748,0.014349482419537287,5.494665561608592,5.826925370803315,0.001038430917633338,0.0009834148476171236,0.01585942302572554,0.097621152927529,0.33225983834471867,5.826925399953311,0.34154165763338146,13.975451651089987,17.856470524838198,59.32988009989972,47.73198923088452,86.02454834891002,293.8096684024969,1.4852145035621205,2.0604905266231248e-09,0.0,0.0036540782951984614,0.0036540782951984614,0.0005026605555933915,0.010695404124338826,12.568325863707614,0.06525143492301765,0.017987106966148886,0.1999654407130753,0.04905585574247689,19.638676539449666,5.413566399044386,60.18345211665687,14.764304944849089
20,0.0005159769015165539,0.004088750900391617,0.010826625612519031,0.014915376512910649,5.826925370803315,6.169988433273125,0.0010649786999060071,0.0010085561283849867,0.01646438275333603,0.09762194936099718,0.3430630908413006,6.169988461644616,0.3325520440994016,14.431512038476283,18.056861964085332,61.94642876293832,47.9922882784041,85.56848796152372,284.5597558209975,1.5431353414427202,8.654060211817126e-10,0.0,0.0036398273898471875,0.0036398273898471875,0.0005159760361105328,0.011275549123063461,13.747478379625013,0.06499693312952158,0.018446952480514766,0.21056294927096417,0.04905625596030009,18.94605828045456,5.377131196269739,61.37732530614015,14.299485217135553
21,0.0005293626984362986,0.004296322547673595,0.011197909785268051,0.015494232332941647,6.169988433273125,6.524088855498061,0.0010916055104804303,0.001033772250535177,0.01708245237654396,0.09762274816531441,0.3541004498077897,6.524088883080915,0.3239340718265728,14.892482900380974,18.249982302576907,64.62326942326689,48.24182625528017,85.10751709961903,275.69224557129263,1.6023595031377944,3.6347052889631935e-10,0.0,0.0036256320630267836,0.0036256320630267836,0.0005293623349657698,0.011868600269914863,14.987274640113077,0.06474343618745201,0.018908166877964594,0.22139218937286845,0.04905665736950473,18.283918086688562,5.339774882587184,62.522425343724635,13.85388168699964
22,0.0005428017310091504,0.004507935694537747,0.011578084559824928,0.016086020254362676,6.524088855498061,6.889459232933012,0.0011182735304753626,0.0010590273988307778,0.01771354730993293,0.09762354820591426,0.3653704042201878,6.889459259718248,0.3156716969509666,15.358066050396687,18.436141760347482,67.36020567238839,48.48106772013751,84.64193394960331,267.1906292308291,1.6628821985371829,1.5265762213645415e-10,0.0,0.0036114920979809792,0.0036114920979809792,0.0005428015783515283,0.012474528156381698,16.2890076135864,0.06449093304711788,0.019370095081448244,0.23245231669166475,0.049057059399956915,17.650836603682023,5.301495375026325,63.62100323582286,13.426664785468786
23,0.0005562752206613844,0.00472355604517498,0.01196713126356223,0.016690687308737212,6.889459232933012,7.266330193673482,0.0011449431808870925,0.0010842840911636942,0.018357557414859074,0.09762434829542661,0.3768709867203288,7.266330219653341,0.307749627318365,15.827949456801399,18.615634836478012,70.15692669248794,48.710455465445484,84.1720505431986,259.03917185291954,1.7246962529398595,6.411620129731075e-11,0.0,0.0035974072787988533,0.0035974072787988533,0.0005562751565451831,0.01309328002993836,17.65396313223475,0.06423941683776883,0.019832051526079992,0.24374205690149184,0.049057461454988245,17.04546624742968,5.262291931428806,64.67519800943704,13.017043811704498
24,0.0005697636609385268,0.004943140307073497,0.012365015929011451,0.01730815623608495,7.266330193673482,7.654929922150169,0.0011715731793751213,0.0011095032323318274,0.019014345881017344,0.09762514719538125,0.38859975364470445,7.654929947318186,0.30015328620882714,16.30180771495894,18.788741059399758,73.01300146976882,48.93041156789337,83.69819228504106,251.22287464093378,1.7877919897023475,2.6928804544870518e-11,0.0,0.0035833773904115377,0.0035833773904115377,0.0005697636340097223,0.01372477884567341,19.083417380203063,0.06398888245250611,0.020293321142747636,0.25525968713719877,0.049057862912251886,16.466526767541637,5.222165210455011,65.68704296467,12.624265057333346
25,0.0005832467396170479,0.005166635885809353,0.012771688692144356,0.017938324577953708,7.654929922150169,8.055483666609371,0.0011981206193910363,0.0011346441889756992,0.01968374831838006,0.09762594361858173,0.40055376881027366,8.055483690960443,0.29286877585847026,16.77930271009273,18.955725749396695,75.9278738945481,49.14133844463569,83.22069728990726,243.72743741383456,1.8521571317570755,1.131009790884562e-11,0.0,0.0035694022185889327,0.0035694022185889327,0.00058324672830695,0.014368922359364775,20.578634288970235,0.06373932553391126,0.020753160728737594,0.2670030194227094,0.049058263124915444,15.912801350797436,5.18111732923615,66.6584713996732,12.247609920293218
26,0.000596703329221627,0.005393980601897956,0.013187083223725029,0.018581063825622985,8.055483666609371,8.468213232898389,0.0012245410673707203,0.0011596648816214195,0.02036557199019421,0.09762673623202112,0.4127295898194514,8.468213256428822,0.2858828422595803,17.260084404688193,19.1168407606926,78.90085845804413,49.34361987252517,82.7399155953118,236.53922238705513,1.9177767154844612,4.750241121715161e-12,0.0,0.003555481549936436,0.003555481549936436,0.0005967033244713859,0.015025582275686549,22.14086284898603,0.06349074204797638,0.021210800631242834,0.278969385717106,0.04905866142312619,15.383133076489719,5.139151917971643,67.59132192076201,11.886393084776623
27,0.0006101115115757235,0.005625102433742623,0.013611116200617283,0.019236218634359904,8.468213232898389,8.893336466624556,0.0012507886761581543,0.0011845218920952952,0.021059595161809035,0.09762752366028474,0.42512325643373944,8.893336489332128,0.27918284174272795,17.743791719618997,19.272325191664322,81.93113644530325,49.53762195574317,82.256208280381,229.64521978698477,1.9846330145935627,1.9951012711203676e-12,0.0,0.0035416151718916837,0.0035416151718916837,0.0006101115095806223,0.01569460346246822,23.771334346190915,0.06324312810512116,0.021665446712025173,0.2911556245008722,0.04905905711572097,14.876421637257184,5.096274170877309,68.48734339854971,11.539960793315812
28,0.0006234486214113455,0.0058599192902386524,0.014043686823193947,0.0199036061134326,8.893336466624556,9.331066725647677,0.0012768163138080597,0.0012091705855025085,0.021765566559237764,0.09762830448941424,0.437730280907128,9.331066747531684,0.27275670945411074,18.23005349275297,19.422406060213017,85.01775260629367,49.72369403855718,81.76994650724703,223.03301541555354,2.0527054734843944,8.379425338705544e-13,0.0,0.0035278028727213063,0.0035278028727213063,0.000623448620573403,0.016375803240711296,25.471259532319383,0.06299647988498658,0.022116282578461034,0.3035580689515125,0.049059449492167964,14.391620281429047,5.052490892937192,69.34819960877176,11.20768921686201
