flight_line_id,basin_id,channel_id,date,time,utc_time,CoordX,CoordY,longitude,latitude,channel_dist,water_surface_elevation_WGS84,water_surface_elevation_NAVD88,water_surface_elevation_uncertainty,water_area
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,673250.00,3251090.00,-91.21488394,29.37709544,nan,-26.21,0.03,0.07,0.605
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,676250.00,3250110.00,-91.18414263,29.36783745,nan,-26.17,0.03,0.07,0.806
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,674980.00,3250260.00,-91.19719779,29.36937005,nan,-26.19,0.02,0.07,0.848
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,673850.00,3250200.00,-91.20884478,29.36898417,nan,-26.20,0.01,0.07,1.219
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,672600.00,3250110.00,-91.22173244,29.36834409,nan,-26.20,0.01,0.07,0.809
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,675880.00,3249440.00,-91.18806016,29.36184418,nan,-26.17,0.02,0.07,1.119
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,676950.00,3249260.00,-91.17707030,29.36007266,nan,-26.15,0.03,0.07,1.065
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,674880.00,3249190.00,-91.19839774,29.35973086,nan,-26.18,0.01,0.07,1.096
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,672870.00,3249140.00,-91.21910409,29.35955490,nan,-26.20,-0.00,0.07,0.474
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,673880.00,3249160.00,-91.20870015,29.35959651,nan,-26.19,-0.00,0.07,0.835
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,677930.00,3248940.00,-91.16703044,29.35704663,nan,-26.13,0.03,0.07,1.071
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,681470.00,3247800.00,-91.13076629,29.34625643,nan,-26.08,0.04,0.07,0.645
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,679040.00,3248440.00,-91.15568177,29.35237663,nan,-26.12,0.03,0.07,1.033
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,675950.00,3248320.00,-91.18751809,29.35173418,nan,-26.16,0.00,0.07,0.730
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,676980.00,3248260.00,-91.17692223,29.35104349,nan,-26.14,0.02,0.07,1.030
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,674980.00,3248130.00,-91.19753639,29.35015259,nan,-26.18,-0.01,0.07,0.188
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,678030.00,3248000.00,-91.16615274,29.34855031,nan,-26.13,0.02,0.07,1.150
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,679080.00,3247330.00,-91.15545030,29.34235965,nan,-26.11,0.02,0.07,0.833
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,684310.00,3247210.00,-91.10162485,29.34052227,nan,-25.98,0.13,0.07,0.172
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,680230.00,3247110.00,-91.14364621,29.34021228,nan,-26.09,0.03,0.07,0.995
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,685650.00,3246790.00,-91.08790007,29.33653660,nan,-25.96,0.13,0.07,0.559
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,681140.00,3246440.00,-91.13438750,29.33403666,nan,-26.08,0.02,0.07,0.665
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,684410.00,3246180.00,-91.10076756,29.33121683,nan,-25.96,0.12,0.07,0.394
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,688640.00,3246160.00,-91.05722691,29.33040903,nan,-25.95,0.11,0.07,0.151
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,686520.00,3245870.00,-91.07909921,29.32811051,nan,-25.95,0.11,0.07,1.096
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,687670.00,3245750.00,-91.06728184,29.32685419,nan,-25.95,0.11,0.07,1.082
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,684450.00,3245040.00,-91.10054633,29.32092695,nan,-25.96,0.09,0.07,0.108
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,688250.00,3244660.00,-91.06149738,29.31693774,nan,-25.95,0.09,0.07,1.048
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,688790.00,3244110.00,-91.05603348,29.31189421,nan,-25.94,0.08,0.07,0.969
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,689420.00,3244270.00,-91.04952203,29.31323996,nan,-25.94,0.08,0.07,1.061
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,693220.00,3244120.00,-91.01043864,29.31131117,nan,-25.94,0.07,0.07,0.898
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,692630.00,3243280.00,-91.01665734,29.30382798,nan,-25.94,0.05,0.07,1.229
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,691730.00,3243000.00,-91.02596799,29.30143959,nan,-25.94,0.05,0.07,0.683
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,693840.00,3243110.00,-91.00423528,29.30210656,nan,-25.94,0.04,0.07,1.117
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,696640.00,3243220.00,-90.97540181,29.30266589,nan,-25.91,0.06,0.07,0.210
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,688950.00,3242950.00,-91.05458544,29.30140558,nan,-25.94,0.06,0.07,0.192
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,695390.00,3242770.00,-90.98834466,29.29880230,nan,-25.93,0.04,0.07,1.204
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,700230.00,3242180.00,-90.93864734,29.29272193,nan,-25.89,0.05,0.07,0.101
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,696830.00,3242320.00,-90.97360685,29.29452021,nan,-25.91,0.05,0.07,1.001
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,699050.00,3242100.00,-90.95080333,29.29218528,nan,-25.89,0.05,0.07,0.561
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,692610.00,3241860.00,-91.01711080,29.29102187,nan,-25.94,0.03,0.07,0.243
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,694440.00,3242060.00,-90.99824556,29.29254301,nan,-25.93,0.03,0.07,1.173
20210407140151,TERRE,N/A,2021-04-07,14:05:37,50738,697880.00,3241890.00,-90.96287961,29.29047530,nan,-25.90,0.05,0.07,1.280
