flight_line_id,basin_id,channel_id,date,time,utc_time,CoordX,CoordY,longitude,latitude,channel_dist,water_surface_elevation_WGS84,water_surface_elevation_NAVD88,water_surface_elevation_uncertainty,water_area
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643650.00,3266860.00,-91.51771343,29.52311292,nan,-25.85,0.69,0.07,0.269
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644140.00,3266450.00,-91.51271278,29.51935574,nan,-25.85,0.68,0.07,0.629
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643140.00,3266420.00,-91.52303221,29.51920105,nan,-25.86,0.67,0.07,0.333
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,645140.00,3266410.00,-91.50240268,29.51888145,nan,-25.84,0.68,0.07,0.339
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,645620.00,3266380.00,-91.49745523,29.51855246,nan,-25.84,0.68,0.07,0.227
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643650.00,3266370.00,-91.51777793,29.51868844,nan,-25.85,0.67,0.07,0.744
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644640.00,3266360.00,-91.50756692,29.51848541,nan,-25.85,0.68,0.07,0.561
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,646290.00,3265850.00,-91.49061494,29.51369469,29997.35,-25.84,0.67,0.07,0.499
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644140.00,3265910.00,-91.51278401,29.51448404,nan,-25.86,0.66,0.07,0.990
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,645160.00,3265890.00,-91.50226544,29.51418839,30982.62,-25.85,0.67,0.07,0.859
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,645700.00,3265880.00,-91.49669675,29.51403335,30479.11,-25.84,0.67,0.07,0.710
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643150.00,3265890.00,-91.52299849,29.51442036,nan,-25.87,0.65,0.07,0.529
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643640.00,3265880.00,-91.51794546,29.51427193,nan,-25.86,0.65,0.07,0.970
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644650.00,3265880.00,-91.50752737,29.51415538,nan,-25.85,0.66,0.07,0.973
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,647360.00,3265480.00,-91.47962815,29.51023013,nan,-25.85,0.66,0.07,0.382
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,646720.00,3265450.00,-91.48623331,29.51003576,nan,-25.85,0.66,0.07,0.659
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,646170.00,3265380.00,-91.49191574,29.50946524,nan,-25.85,0.65,0.07,0.917
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,645640.00,3265390.00,-91.49738092,29.50962273,30793.54,-25.85,0.65,0.07,0.963
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644150.00,3265390.00,-91.51274944,29.50979554,nan,-25.87,0.64,0.07,0.990
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,645140.00,3265390.00,-91.50253813,29.50968092,31207.63,-25.86,0.65,0.07,0.975
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643145.00,3265385.00,-91.52311615,29.50986671,nan,-25.88,0.63,0.07,0.686
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643645.00,3265385.00,-91.51795888,29.50980932,nan,-25.87,0.64,0.07,0.990
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,644645.00,3265385.00,-91.50764439,29.50969394,31644.17,-25.86,0.64,0.07,0.986
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,646690.00,3264950.00,-91.48660993,29.50552952,nan,-25.85,0.64,0.07,0.786
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,642645.00,3264885.00,-91.52833877,29.50540722,nan,-25.88,0.62,0.07,0.272
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643145.00,3264885.00,-91.52318172,29.50535004,nan,-25.88,0.62,0.07,0.526
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643645.00,3264885.00,-91.51802468,29.50529267,nan,-25.88,0.62,0.07,0.790
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644145.00,3264885.00,-91.51286766,29.50523509,nan,-25.87,0.62,0.07,0.916
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,644645.00,3264885.00,-91.50771065,29.50517731,31898.63,-25.87,0.63,0.07,0.988
20210821133759,ATCHA,WLD_Camp,2021-08-21,13:40:36,49236,645145.00,3264885.00,-91.50255366,29.50511933,31492.91,-25.86,0.63,0.07,0.971
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,645650.00,3264890.00,-91.49734439,29.50510836,nan,-25.86,0.63,0.07,0.961
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,646160.00,3264870.00,-91.49208697,29.50486787,nan,-25.86,0.64,0.07,0.958
20210821133759,ATCHA,WLD_Mallard,2021-08-21,13:40:36,49236,647670.00,3264600.00,-91.47654958,29.50225624,29808.84,-25.86,0.62,0.07,1.024
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,648640.00,3264530.00,-91.46655492,29.50150626,nan,-25.86,0.62,0.07,0.258
20210821133759,ATCHA,WLD_Mallard,2021-08-21,13:40:36,49236,647270.00,3264600.00,-91.48067501,29.50230344,30140.15,-25.87,0.62,0.07,0.931
20210821133759,ATCHA,WLD_Mallard,2021-08-21,13:40:36,49236,646620.00,3264395.00,-91.48740622,29.50052953,30818.44,-25.87,0.62,0.07,0.936
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,648140.00,3264350.00,-91.47173614,29.49994062,nan,-25.87,0.61,0.07,0.406
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,643645.00,3264385.00,-91.51809037,29.50078283,nan,-25.88,0.61,0.07,0.269
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644145.00,3264385.00,-91.51293358,29.50072527,nan,-25.88,0.61,0.07,0.422
20210821133759,ATCHA,N/A,2021-08-21,13:40:36,49236,644645.00,3264385.00,-91.50777680,29.50066750,nan,-25.87,0.61,0.07,0.581
