datetime,Q
2021-03-27 10:45:00+00:00,5720.003094
2021-03-27 11:00:00+00:00,5720.003094
2021-03-27 11:15:00+00:00,5748.319941
2021-03-27 11:30:00+00:00,5578.418858999999
2021-03-27 11:45:00+00:00,5804.953635
2021-03-27 12:00:00+00:00,5861.587329
2021-03-27 12:15:00+00:00,5776.636788
2021-03-27 12:30:00+00:00,5720.003094
2021-03-27 12:45:00+00:00,6088.1221049999995
2021-03-27 13:00:00+00:00,6059.805257999999
2021-03-27 13:15:00+00:00,5804.953635
2021-03-27 13:30:00+00:00,5861.587329
2021-03-27 13:45:00+00:00,5776.636788
2021-03-27 14:00:00+00:00,5833.270482
2021-03-27 14:15:00+00:00,5776.636788
2021-03-27 14:30:00+00:00,5833.270482
2021-03-27 14:45:00+00:00,5833.270482
2021-03-27 15:00:00+00:00,6031.488411
2021-03-27 15:15:00+00:00,5861.587329
2021-03-27 15:30:00+00:00,5804.953635
2021-03-27 15:45:00+00:00,5833.270482
2021-03-27 16:00:00+00:00,6059.805257999999
2021-03-27 16:15:00+00:00,6258.023187
2021-03-27 16:30:00+00:00,6201.389493
2021-03-27 16:45:00+00:00,5946.53787
2021-03-27 17:00:00+00:00,5861.587329
2021-03-27 17:15:00+00:00,6003.171564
2021-03-27 17:30:00+00:00,5861.587329
2021-03-27 17:45:00+00:00,6031.488411
2021-03-27 18:00:00+00:00,5861.587329
2021-03-27 18:15:00+00:00,5974.854717
2021-03-27 18:30:00+00:00,5861.587329
2021-03-27 18:45:00+00:00,5974.854717
2021-03-27 19:00:00+00:00,6003.171564
2021-03-27 19:15:00+00:00,5918.221023
2021-03-27 19:30:00+00:00,6031.488411
2021-03-27 19:45:00+00:00,5918.221023
2021-03-27 20:00:00+00:00,5635.0525529999995
2021-03-27 20:15:00+00:00,5861.587329
2021-03-27 20:30:00+00:00,5861.587329
2021-03-27 20:45:00+00:00,5974.854717
2021-03-27 21:00:00+00:00,5748.319941
2021-03-27 21:15:00+00:00,6088.1221049999995
2021-03-27 21:30:00+00:00,5889.904176
2021-03-27 21:45:00+00:00,5436.834624
2021-03-27 22:00:00+00:00,5748.319941
2021-03-27 22:15:00+00:00,5776.636788
2021-03-27 22:30:00+00:00,5748.319941
2021-03-27 22:45:00+00:00,6088.1221049999995
2021-03-27 23:00:00+00:00,5974.854717
2021-03-27 23:15:00+00:00,5663.3694
2021-03-27 23:30:00+00:00,5833.270482
2021-03-27 23:45:00+00:00,5776.636788
2021-03-28 00:00:00+00:00,5606.7357059999995
2021-03-28 00:15:00+00:00,5606.7357059999995
2021-03-28 00:30:00+00:00,5408.517777
2021-03-28 00:45:00+00:00,5351.884083
2021-03-28 01:00:00+00:00,5889.904176
2021-03-28 01:15:00+00:00,5720.003094
2021-03-28 01:30:00+00:00,5663.3694
2021-03-28 01:45:00+00:00,6003.171564
2021-03-28 02:00:00+00:00,5974.854717
2021-03-28 02:15:00+00:00,6059.805257999999
2021-03-28 02:30:00+00:00,5833.270482
2021-03-28 02:45:00+00:00,6059.805257999999
2021-03-28 03:00:00+00:00,5918.221023
2021-03-28 03:15:00+00:00,5691.686247
2021-03-28 03:30:00+00:00,5804.953635
2021-03-28 03:45:00+00:00,5918.221023
2021-03-28 04:00:00+00:00,5946.53787
2021-03-28 04:15:00+00:00,6031.488411
2021-03-28 04:30:00+00:00,6003.171564
2021-03-28 04:45:00+00:00,5776.636788
2021-03-28 05:00:00+00:00,5889.904176
2021-03-28 05:15:00+00:00,5918.221023
